player_id,first_name,last_name,address_line1,city,state,zip_code,cmp_card_tier,q2_adt_amount,q2_total_trips,q2_total_coin_in
CMP-100238,Tonya,Shelton,0207 Larry Shores Suite 820,Miami,FL,32519,Platinum,578.66,9,36293.0
CMP-100239,Stephen,Jones,902 Newton Forest Apt. 502,Fort Lauderdale,FL,34163,Platinum,622.55,4,19447.41
CMP-100240,Ryan,White,426 Ross Drives,Miami,FL,34392,Classic,39.82,5,1270.61
CMP-100241,Katrina,Diaz,20622 Washington Street Apt. 824,Pembroke Pines,FL,32048,Classic,73.48,8,4655.14
CMP-100242,Betty,Griffin,342 Sparks Spurs Suite 073,Fort Lauderdale,FL,33711,Classic,52.13,2,703.42
CMP-100243,Alexandria,Nash,33465 joyce divide suite 615,Hollywood,FL,32951,Gold,175.01,2,2666.4
CMP-100244,Anna,Cervantes,1483 Kelly Lodge Apt. 180,Hollywood,FL,34584,Platinum,441.12,4,9743.76
CMP-100245,Susan,Alvarez,6910 Roberts Fall,Hollywood,FL,33486,Classic,64.05,7,2899.96
CMP-100246,Michelle,Young,28790 Osborne Pike,Miami,FL,34157,Gold,158.77,7,7634.43
CMP-100247,Brianna,Santana,411 Edwards Locks Apt. 962,Hollywood,FL,33350,Classic,45.92,2,631.44
CMP-100248,Phillip,Cruz,3945 Hernandez Greens,West Palm Beach,FL,32880,Classic,52.0,5,1551.6
CMP-100249,Tonya,Herrera,24793 Snyder Inlet Apt. 284,West Palm Beach,FL,34081,Classic,36.48,9,1903.61
CMP-100250,Shane,Cooper,5063 Spencer Gardens Apt. 540,Fort Lauderdale,FL,33562,Classic,45.34,4,1240.86
CMP-100251,Kelsey,English,96462 Werner Corners,Pembroke Pines,FL,32692,Gold,205.72,5,7553.27
CMP-100252,Catherine,Garrett,37504 Bryant Wells Apt. 733,Boca Raton,FL,34975,Classic,88.38,3,1960.81
CMP-100253,Jeffrey,Flores,277 Matthew Drive Suite 423,Hollywood,FL,32891,Classic,79.91,5,2742.34
CMP-100254,Caitlin,Silva,5558 Jackson Orchard Suite 177,Miami,FL,34827,Gold,131.39,6,5044.05
CMP-100255,Nancy,Hayes,345 Cindy Rapid,Miami,FL,32779,Classic,39.35,4,1026.86
CMP-100256,Melanie,Johnson,774 Contreras Wall,Pembroke Pines,FL,32627,Classic,23.19,7,1243.07
CMP-100257,Amanda,Walsh,336 Lisa Grove Suite 125,Hollywood,FL,34394,Classic,46.9,3,855.86
CMP-100258,Stanley,Cook,9397 Daniel Islands Apt. 762,Hollywood,FL,34012,Classic,58.1,4,1785.81
CMP-100259,Marcia,Meyer,440 Santiago Shore Apt. 812,Fort Lauderdale,FL,32873,Gold,272.7,5,10680.51
CMP-100260,Gina,Johnson,9760 William Lights,Boca Raton,FL,32974,Classic,80.86,3,1765.92
CMP-100261,Meghan,Franklin,5261 Jones Street Apt. 108,Hollywood,FL,33040,Classic,25.83,4,637.49
CMP-100262,Alan,Hall,376 Jonathan Rue,Pembroke Pines,FL,34890,Gold,151.54,1,950.44
CMP-100263,Kim,Mcbride,491 Kelly Overpass Apt. 680,Miami,FL,32102,Classic,58.16,4,1520.95
CMP-100264,Justin,Clark,64572 Matthews Summit,Pembroke Pines,FL,34453,Classic,89.92,4,2123.38
CMP-100265,Ashley,Thomas,2189 Suzanne Lane Apt. 824,Pembroke Pines,FL,32828,Classic,23.07,6,1012.63
CMP-100266,Jerry,Reyes,95563 Richard Pass,Hollywood,FL,32460,Classic,25.42,4,629.7
CMP-100267,David,Petty,04511 Jordan Green Apt. 303,Miami,FL,33596,Classic,85.05,3,1682.38
CMP-100268,Jennifer,Dixon,9458 Reed Run Suite 634,Pembroke Pines,FL,33869,Gold,166.99,3,2782.64
CMP-100269,Steven,Young,3407 White Plains,Fort Lauderdale,FL,34993,Platinum,517.04,7,22627.95
CMP-100270,Kelly,Collins,2727 Michael Prairie Apt. 493,Hollywood,FL,34370,Classic,47.26,4,1272.73
CMP-100271,Amanda,Colon,12445 Baker Course Apt. 359,Pembroke Pines,FL,32301,Classic,56.76,6,2501.94
CMP-100272,Michael,Browning,048 Virginia Pine Suite 554,Hollywood,FL,33026,Classic,92.67,3,1817.21
CMP-100273,Philip,Hayes,8212 Carlson Valley,Miami,FL,32330,Gold,145.37,4,3574.56
CMP-100274,Barbara,Roberts,860 William Pass Suite 559,Miami,FL,34855,Classic,65.98,3,1308.2
CMP-100275,Dorothy,Rush,8504 mcclain pine,Boca Raton,FL,34620,Multi-Platinum,2167.94,4,61718.36
CMP-100276,Craig,Maxwell,269 Mary Parks,West Palm Beach,FL,33453,Multi-Platinum,2495.05,7,141573.79
CMP-100277,Victoria,Potts,13225 Michael Dale,Hollywood,FL,34994,Platinum,590.88,6,22853.37
CMP-100278,Timothy,Pierce,16574 Miller Well,Miami,FL,32518,Gold,273.68,4,6620.69
CMP-100279,Daniel,Hayes,1203 Duke Green,Miami,FL,32333,Classic,57.6,5,1612.25
CMP-100280,Edward,Alexander,05819 Catherine Lake Apt. 010,Hollywood,FL,32176,Classic,32.13,1,184.83
CMP-100281,James,Moss,03601 cooper path,Miami,FL,34992,Gold,218.57,2,2452.34
CMP-100282,Matthew,Parker,551 Miller Crescent,Hollywood,FL,34394,Classic,92.71,5,3598.67
CMP-100283,Jacqueline,Jones,418 Erickson Union Apt. 322,Boca Raton,FL,32543,Classic,16.43,1,127.6
CMP-100284,Angela,Woods,9889 Justin Prairie Apt. 752,Miami,FL,32864,Gold,158.51,3,2778.61
CMP-100285,Paul,Hunt,939 Angela Hills,Fort Lauderdale,FL,32748,Gold,175.38,6,6336.45
CMP-100286,Rachel,Madden,9874 Shawn Spring Suite 395,Miami,FL,33500,Gold,191.85,5,7518.13
CMP-100287,Amy,Bush,1509 Samantha Vista Apt. 587,Pembroke Pines,FL,32346,Gold,294.96,2,4503.41
CMP-100288,Rebecca,Allen,21466 Smith Via,Hollywood,FL,32490,Gold,157.22,3,2990.86
CMP-100289,Nicholas,Compton,52971 Campbell Ranch Apt. 579,Pembroke Pines,FL,33797,Gold,171.48,3,3417.43
CMP-100290,Lisa,Cameron,5515 Cook Plains Apt. 664,Miami,FL,34000,Classic,11.16,7,558.01
CMP-100291,Faith,Henderson,487 Christopher Orchard,Fort Lauderdale,FL,34419,Gold,137.74,3,2710.1
CMP-100292,Patrick,Castro,020 Ward Stravenue,Miami,FL,33297,Gold,292.91,6,14002.19
CMP-100293,Paul,Stone,3797 Dawson Harbor Apt. 171,Hollywood,FL,33569,Gold,285.16,8,18432.03
CMP-100294,Jessica,Patel,448 tanya flats suite 636,Hollywood,FL,00000,Classic,90.64,8,5803.52
CMP-100295,Anthony,Andrade,122 perez fields suite 762,Fort Lauderdale,FL,33732,Classic,99.79,7,5612.84
CMP-100296,Michael,Lopez,468 Janet Trail Suite 606,Hollywood,FL,34701,Multi-Platinum,1184.53,3,28867.36
CMP-100297,Laurie,Crawford,9756 Spears Neck,Hollywood,FL,34298,Platinum,447.62,6,20039.02
CMP-100298,Deborah,Suarez,534 Hood Meadows,Pembroke Pines,FL,34689,Classic,68.62,1,460.47
CMP-100299,Jessica,Esparza,7605 Jones Isle,Hollywood,FL,33466,Gold,180.42,6,6426.04
CMP-100300,Jasmine,Cortez,22214 Ross Spurs,West Palm Beach,FL,32932,Gold,239.25,2,3900.59
CMP-100301,Carol,Jones,9965 Taylor Land,Hollywood,FL,32545,Gold,130.23,8,8247.41
CMP-100302,Hannah,Dorsey,41745 Alexander Freeway,Hollywood,FL,33901,Platinum,362.37,5,10380.16
CMP-100303,William,White,685 Fuentes Springs Suite 746,Hollywood,FL,32905,Classic,90.35,5,3124.18
CMP-100304,Brandi,Smith,607 Hudson Summit,Pembroke Pines,FL,33654,Gold,218.32,8,12392.97
CMP-100305,Brandon,Gonzalez,830 Wagner Throughway,Miami,FL,32170,Classic,74.81,4,2334.46
CMP-100306,Andrew,Salazar,1722 Joel Camp,Hollywood,FL,34245,Classic,66.76,2,860.91
CMP-100307,Karen,Lewis,9392 Alvarez Walk,Fort Lauderdale,FL,32309,Platinum,621.5,3,12507.77
CMP-100308,Maria,Arellano,0383 Parker Branch,West Palm Beach,FL,33092,Platinum,744.08,4,21505.53
CMP-100309,Kelly,Ortega,406 Crystal Fall Suite 593,Hollywood,FL,33658,Gold,242.87,5,7502.86
CMP-100310,Kimberly,Frey,30891 Williams Court,Miami,FL,34199,Classic,47.58,5,1782.92
CMP-100311,Reginald,Wagner,00140 Amanda Loop Apt. 247,Fort Lauderdale,FL,33763,Gold,177.79,2,2351.55
CMP-100312,Carlos,Gibson,14503 Christopher Meadow Apt. 440,Miami,FL,34227,Gold,288.15,6,10210.84
CMP-100313,Michael,Jacobs,148 Hernandez Stravenue,Hollywood,FL,32126,Platinum,403.57,3,7134.03
CMP-100314,Samantha,Schneider,0135 Richards Canyon Apt. 025,West Palm Beach,FL,32476,Classic,67.04,3,1545.89
CMP-100315,Matthew,Farmer,051 Moore Islands,West Palm Beach,FL,33727,Gold,177.43,7,9964.85
CMP-100316,Benjamin,Alvarez,157 Kevin Corner,Fort Lauderdale,FL,32674,Classic,74.51,6,3298.51
CMP-100317,Elizabeth,Collins,101 William Mill,Hollywood,FL,34743,Gold,153.5,6,7428.77
CMP-100318,Adam,Price,787 Carter Highway Apt. 889,Hollywood,FL,33528,Platinum,594.53,3,12784.01
CMP-100319,James,Manning,098 Long Harbors,Miami,FL,33482,Gold,270.07,4,8313.56
CMP-100320,Jared,Ryan,334 Michele Spur Suite 480,Miami,FL,32873,Gold,194.44,4,4909.7
CMP-100321,Kenneth,Sanchez,7148 Vargas Expressway,Hollywood,FL,34544,Classic,37.07,4,1105.97
CMP-100322,Martin,Crawford,1703 Mitchell Alley Suite 707,Fort Lauderdale,FL,32890,Classic,20.89,3,394.59
CMP-100323,Annette,Cole,0191 Rodriguez Skyway Suite 511,Hollywood,FL,34899,Gold,221.86,7,11317.32
CMP-100324,Donald,Sanchez,9158 Murphy Keys Suite 574,Hollywood,FL,34011,Gold,255.31,0,0.0
CMP-100325,Kevin,Todd,45250 Harmon Branch,Pembroke Pines,FL,32519,Classic,16.56,3,365.25
CMP-100326,Anthony,Newton,1397 Martin Spur,Fort Lauderdale,FL,32737,Classic,82.81,6,3405.9
CMP-100327,Connie,Mcmillan,5364 Thomas Expressway Suite 757,Miami,FL,34975,Classic,80.01,4,2215.03
CMP-100328,Albert,Pearson,70631 Hernandez Brooks,Fort Lauderdale,FL,32104,Classic,31.91,5,941.35
CMP-100329,Jessica,Guzman,5721 Aaron Drives Suite 246,Pembroke Pines,FL,34118,Platinum,523.31,4,16227.32
CMP-100330,Dillon,Jones,912 Samantha Groves Apt. 441,Hollywood,FL,33819,Classic,44.82,3,902.35
CMP-100331,Suzanne,Castaneda,424 Kramer Greens Suite 998,Miami,FL,33100,Classic,11.9,1,90.23
CMP-100332,Annette,Reid,45932 Blair Bridge Apt. 921,West Palm Beach,FL,33726,Multi-Platinum,1677.41,4,39504.06
CMP-100333,Mary,Wood,44782 Gardner Stream,West Palm Beach,FL,32824,Classic,61.67,10,4373.35
CMP-100334,Angela,Snyder,1792 Daniel Groves Apt. 636,West Palm Beach,FL,33528,Classic,97.27,3,1959.65
CMP-100335,Henry,Orozco,4203 Lynn Gateway Suite 112,Hollywood,FL,33237,Platinum,346.27,7,17771.8
CMP-100336,Robert,Wu,74201 Bowen Tunnel,Fort Lauderdale,FL,32866,Platinum,307.53,2,4398.44
CMP-100337,Ryan,Howard,036 Andrea Dale Suite 640,Fort Lauderdale,FL,32124,Gold,152.8,4,4116.44
CMP-100338,Tiffany,Carroll,8861 Powell Greens,Fort Lauderdale,FL,34464,Classic,50.78,9,3381.29
CMP-100339,Philip,Wilson,395 Sarah Parkway Suite 510,Hollywood,FL,33106,Classic,41.23,4,909.57
CMP-100340,Beth,Schmidt,7862 Pratt Club,West Palm Beach,FL,34328,Classic,79.2,0,0.0
CMP-100341,Thomas,Anderson,268 Rhonda Mountains,Hollywood,FL,34861,Gold,137.19,5,3976.53
CMP-100342,Christopher,Hull,9622 Anthony Station,Hollywood,FL,33984,Platinum,652.36,3,14937.69
CMP-100343,Bryce,Jones,644 Jack Oval,Hollywood,FL,34254,Classic,86.08,1,688.35
CMP-100344,Molly,Edwards,74960 Barbara Lock Apt. 451,Hollywood,FL,33355,Gold,139.82,2,1673.51
CMP-100345,Ryan,Williams,85910 Vanessa Glen,Hollywood,FL,33536,Gold,127.5,3,2182.9
CMP-100346,Brianna,Perry,64471 Wilson Knolls,Miami,FL,32495,Classic,20.12,3,427.87
CMP-100347,Brandy,Boyd,096 Caleb Manor Apt. 697,West Palm Beach,FL,32881,Classic,39.69,4,925.72
CMP-100348,Darren,Walsh,98797 Rose Views,Hollywood,FL,33618,Gold,291.51,3,5335.59
CMP-100349,Joseph,Moyer,715 Duffy Circle,Miami,FL,34973,Platinum,760.4,3,14638.88
CMP-100350,Brenda,Fowler,0483 Mark Lane,Miami,FL,34062,Platinum,384.47,5,10774.07
CMP-100351,Antonio,Jones,21847 Karen Walks,Miami,FL,32171,Classic,70.25,7,3414.39
CMP-100352,Michael,Joseph,6410 Joseph Manors,Miami,FL,34060,Classic,40.89,2,529.75
CMP-100353,Amy,Huber,75037 Brock Heights Suite 276,Hollywood,FL,33349,Classic,28.63,4,919.8
CMP-100354,Ryan,Wright,4236 John Lane Apt. 537,Hollywood,FL,32438,Classic,48.19,2,625.17
CMP-100355,Christopher,Johnson,103 Gray Skyway,Pembroke Pines,FL,32274,Gold,181.02,3,3444.81
CMP-100356,Adam,Flowers,3723 Brown Court,West Palm Beach,FL,33692,Classic,63.82,3,1071.29
CMP-100357,David,Martinez,015 Leon Island Apt. 705,Hollywood,FL,34104,Platinum,598.73,1,4126.41
CMP-100358,Stephanie,Day,043 Ashley Curve,Boca Raton,FL,32403,Classic,11.31,2,178.05
CMP-100359,David,Davis,838 James Valleys Suite 147,Hollywood,FL,33505,Classic,66.46,5,2562.06
CMP-100360,Luke,Knox,57720 Mcconnell Mills,Miami,FL,34126,Gold,106.9,5,3522.54
CMP-100361,Pamela,Barnett,323 Michael Rue,Pembroke Pines,FL,33339,Classic,73.42,2,911.89
CMP-100362,Adam,Mckinney,2622 Diaz Throughway,Miami,FL,33389,Classic,29.59,1,201.09
CMP-100363,Robert,Taylor,7184 Benjamin Ridge Apt. 318,Miami,FL,32288,Gold,135.21,7,6544.02
CMP-100364,Austin,Parker,33311 Adam Island Suite 019,Miami,FL,32086,Platinum,617.81,9,31500.55
CMP-100365,James,Monroe,0935 Reed Oval,Miami,FL,34636,Gold,294.58,4,7574.99
CMP-100366,Robert,Smith,42984 Hicks Plaza,Miami,FL,34819,Gold,183.82,3,3950.19
CMP-100367,Charles,Day,1821 Samantha Brooks Apt. 714,Fort Lauderdale,FL,34305,Classic,41.25,3,862.2
CMP-100368,Edward,Williams,519 Parker Walk,Boca Raton,FL,33573,Classic,44.49,1,252.88
CMP-100369,John,Butler,730 Mitchell Circles Apt. 612,Hollywood,FL,34981,Classic,85.15,3,1961.87
CMP-100370,Christopher,Rhodes,939 Dennis Valley,Miami,FL,34616,Gold,229.3,7,12085.03
CMP-100371,Robert,Brown,387 Powell Point,Boca Raton,FL,33037,Gold,277.68,3,5246.02
CMP-100372,Mark,Reed,0071 Richard Views Apt. 799,Fort Lauderdale,FL,34988,Classic,64.12,6,2383.13
CMP-100373,James,Bradley,8018 Barber Plaza Suite 241,Hollywood,FL,34097,Gold,287.01,7,13400.44
CMP-100374,Lori,Hall,514 bailey estates suite 331,Miami,FL,00000,Classic,68.04,5,2268.84
CMP-100375,Alvin,Patton,824 Steven Points,Miami,FL,32632,Gold,286.44,4,6495.95
CMP-100376,Daniel,Hardin,045 Joseph Prairie,Hollywood,FL,32350,Classic,15.5,5,499.0
CMP-100377,Hannah,Walter,1442 Randy Square Apt. 056,Fort Lauderdale,FL,32360,Gold,195.91,2,2386.12
CMP-100378,Joseph,Harris,07376 Goodwin Underpass,Boca Raton,FL,33774,Gold,160.41,4,3825.19
CMP-100379,Erik,Terry,7242 Jennifer Crest,Fort Lauderdale,FL,34673,Classic,55.63,6,2263.53
CMP-100380,Lisa,Robbins,81911 Espinoza Trail Suite 061,Fort Lauderdale,FL,33152,Gold,299.06,2,3844.82
CMP-100381,Carrie,Sanchez,72071 Samantha Hill Apt. 182,Fort Lauderdale,FL,34814,Classic,65.95,6,2400.66
CMP-100382,Taylor,Spears,5973 Diane Summit,Boca Raton,FL,34616,Classic,88.14,5,2434.66
CMP-100383,Zachary,Dodson,2343 Morris Court,West Palm Beach,FL,34752,Classic,79.07,1,557.2
CMP-100384,Todd,Hicks,20486 Mitchell Creek,Hollywood,FL,32169,Classic,17.02,5,557.39
CMP-100385,Walter,Jackson,716 Waters Road Apt. 360,Fort Lauderdale,FL,33899,Classic,61.21,1,402.45
CMP-100386,Kimberly,Robinson,3154 Susan Station,West Palm Beach,FL,34192,Gold,113.3,0,0.0
CMP-100387,Jeffrey,Ayers,4801 Clinton River Apt. 080,Fort Lauderdale,FL,32670,Classic,54.72,4,1424.47
CMP-100388,Lee,Vaughn,0514 Jeffrey Pine,West Palm Beach,FL,32808,Gold,125.21,2,1900.72
CMP-100389,Melissa,Walker,10311 Phillip Bridge Suite 841,West Palm Beach,FL,32530,Classic,73.31,5,2947.44
CMP-100390,Brian,Gonzalez,444 Pamela Point,West Palm Beach,FL,33685,Classic,37.61,6,1355.18
CMP-100391,Chad,Roberts,3323 Brenda Turnpike,Fort Lauderdale,FL,32038,Gold,277.78,5,7661.91
CMP-100392,Johnathan,Khan,487 Dale Shores Apt. 060,West Palm Beach,FL,32017,Classic,84.33,1,516.67
CMP-100393,Amanda,Butler,6395 Navarro Flats Suite 555,Hollywood,FL,34792,Classic,70.52,5,2180.1
CMP-100394,Tanya,Silva,63806 George Greens,Hollywood,FL,33651,Classic,44.88,1,273.28
CMP-100395,Danielle,Jackson,37116 Christopher Common Apt. 946,West Palm Beach,FL,33254,Classic,19.65,1,153.49
CMP-100396,Julian,Jones,3026 Johnson Bridge Apt. 021,Fort Lauderdale,FL,32216,Gold,112.15,4,2676.28
CMP-100397,Benjamin,Miles,25742 Jasmine Village Suite 997,Miami,FL,32990,Platinum,773.77,4,20283.4
CMP-100398,Marie,Berger,635 Solis Springs,Fort Lauderdale,FL,34510,Platinum,542.24,3,10513.46
CMP-100399,Stephen,Turner,29101 Michelle Isle Suite 706,Fort Lauderdale,FL,32399,Platinum,684.62,2,8748.68
CMP-100400,Laura,Thomas,340 Buchanan Well,Miami,FL,34885,Multi-Platinum,916.73,2,11910.06
CMP-100401,Blake,Potter,04559 Joyce Parkway Suite 046,West Palm Beach,FL,33449,Classic,36.26,10,2209.03
CMP-100402,Robert,Payne,5680 Snow Mount,Miami,FL,34971,Classic,78.38,6,2970.68
CMP-100403,Caroline,Barajas,06034 Jesse Drives,Boca Raton,FL,33771,Gold,272.9,3,6454.21
CMP-100404,Christopher,Torres,1602 Woods Well,Pembroke Pines,FL,34992,Classic,96.88,2,1151.29
CMP-100405,Joshua,Foster,89869 morales centers suite 360,Fort Lauderdale,FL,33383,Gold,159.59,4,3938.94
CMP-100406,Kathleen,Burnett,271 Nelson Glens,Hollywood,FL,32911,Classic,93.64,7,4134.84
CMP-100407,Patricia,Griffin,278 Woodard Key,Fort Lauderdale,FL,32489,Classic,20.38,5,611.37
CMP-100408,Antonio,Cannon,777 Angela Mountain,Fort Lauderdale,FL,34817,Classic,98.79,2,1523.09
CMP-100409,Christopher,Hamilton,86332 Steve Road,Boca Raton,FL,33251,Gold,256.14,6,10530.64
CMP-100410,Andrew,Mills,2811 Harrison Spur,Hollywood,FL,33266,Multi-Platinum,2001.71,3,35566.11
CMP-100411,Belinda,Gay,6750 Payne Trail Apt. 187,Pembroke Pines,FL,32301,Platinum,547.22,3,13029.39
CMP-100412,Stanley,Barker,21206 Hunter Plaza Suite 121,Fort Lauderdale,FL,32330,Classic,53.69,4,1358.73
CMP-100413,Jasmine,Edwards,7935 Joyce Walks Suite 059,Pembroke Pines,FL,34801,Classic,72.11,5,2445.77
CMP-100414,Jacob,Hall,586 Gutierrez River Suite 836,Hollywood,FL,32827,Gold,154.44,4,3812.71
CMP-100415,Evan,Cordova,9246 Valerie Vista Suite 979,Pembroke Pines,FL,33681,Multi-Platinum,945.78,9,66250.83
CMP-100416,Lisa,Miller,6195 Julie Freeway,Boca Raton,FL,33275,Classic,10.92,2,132.47
CMP-100417,Brooke,Barker,215 donna plains,Hollywood,FL,33807,Classic,43.26,3,993.91
CMP-100418,Trevor,Hicks,8072 Smith Pass,Miami,FL,33498,Platinum,795.27,2,10014.04
CMP-100419,Tami,Lawrence,5731 Brown Dam,Hollywood,FL,32678,Gold,197.21,8,10674.24
CMP-100420,Barbara,Morgan,2259 Schmidt Groves Suite 148,Miami,FL,33302,Gold,208.89,9,11285.07
CMP-100421,Blake,Fry,21496 Ronald Expressway Suite 170,Miami,FL,32123,Classic,33.73,3,827.3
CMP-100422,Stephen,Maldonado,56183 Perkins Circles,Boca Raton,FL,32945,Classic,16.58,2,187.05
CMP-100423,Katelyn,Bennett,47820 Wright Ford Suite 738,Pembroke Pines,FL,33883,Gold,285.66,3,6961.85
CMP-100424,Jose,Johnson,78879 Katie Knolls Suite 562,Hollywood,FL,32985,Platinum,436.53,3,10314.41
CMP-100425,Joseph,Hawkins,541 Anthony Trail Apt. 570,Hollywood,FL,33594,Classic,48.44,2,793.32
CMP-100426,Manuel,Becker,9091 Nolan Rapid Suite 478,Hollywood,FL,34594,Classic,89.92,8,5854.69
CMP-100427,Beth,Hall,30661 Estrada Tunnel Apt. 381,Hollywood,FL,33516,Classic,20.9,3,348.68
CMP-100428,Daniel,Price,56673 Larson Throughway,Hollywood,FL,32319,Classic,62.42,3,1240.5
CMP-100429,Juan,Alvarez,46524 joseph wells apt. 497,Hollywood,FL,34112,Gold,244.89,4,7170.85
CMP-100430,Rebecca,Cox,772 Andrea Mountain Suite 832,Hollywood,FL,34570,Classic,71.73,4,1609.14
CMP-100431,Joyce,Berry,497 Butler Villages Apt. 039,Hollywood,FL,33415,Gold,112.52,6,3851.7
CMP-100432,Kimberly,Holder,293 Ashley Ford,Hollywood,FL,33554,Classic,57.24,3,1104.82
CMP-100433,Marissa,Brown,1926 Brittany Motorway,Pembroke Pines,FL,34803,Gold,193.02,5,7484.37
CMP-100434,Aaron,Gutierrez,1972 Annette Land,Hollywood,FL,34784,Classic,47.02,2,688.73
CMP-100435,Michael,Johnson,49631 Melton Vista Apt. 773,Pembroke Pines,FL,33864,Gold,247.05,5,8286.19
CMP-100436,Caleb,Gibson,294 Love Park,Pembroke Pines,FL,34581,Classic,70.14,3,1689.57
CMP-100437,Wesley,Scott,63804 Evans Estates,Miami,FL,34575,Gold,206.55,3,3813.54
CMP-100438,Alison,Monroe,82861 Mary Pine Apt. 802,Fort Lauderdale,FL,33934,Gold,180.53,9,11862.45
CMP-100439,Amy,Thompson,3519 Green Curve,Hollywood,FL,34537,Classic,85.74,5,2800.4
CMP-100440,Kelly,Strickland,39347 Craig Oval Apt. 630,West Palm Beach,FL,33236,Classic,37.66,6,1697.77
CMP-100441,Katherine,Parker,86938 Patrick Ferry Apt. 946,Hollywood,FL,33881,Gold,237.27,4,7413.73
CMP-100442,Dean,Carter,39395 Singh Court,Hollywood,FL,34757,Classic,37.64,4,1045.87
CMP-100443,Harold,Mueller,693 James Wells,Hollywood,FL,32117,Classic,60.95,2,760.15
CMP-100444,Christopher,Reed,73113 Brian Lakes Apt. 509,Boca Raton,FL,33793,Classic,65.89,3,1443.31
CMP-100445,Tyler,Rojas,51564 Martha Coves,Miami,FL,32640,Classic,97.74,3,2063.11
CMP-100446,Lisa,Rowland,026 Emily Loop,Hollywood,FL,34849,Classic,50.44,2,681.15
CMP-100447,Alex,Arnold,1556 Andrews Forge,Miami,FL,32861,Multi-Platinum,2341.65,1,16147.62
CMP-100448,Jonathan,Ponce,2911 Jordan Lights Suite 312,West Palm Beach,FL,34480,Gold,249.35,8,12652.59
CMP-100449,Daniel,Peters,97728 Nunez Extension Suite 650,Fort Lauderdale,FL,32436,Classic,89.79,6,3301.96
CMP-100450,David,Swanson,4717 Ann Roads Apt. 839,Miami,FL,33092,Classic,63.16,2,1019.98
CMP-100451,Scott,Deleon,943 Hoffman Plain,Pembroke Pines,FL,32411,Gold,100.99,1,770.43
CMP-100452,Jeremy,Lutz,4664 Holmes Crest,Fort Lauderdale,FL,34870,Platinum,632.46,5,17782.98
CMP-100453,Eric,Morales,041 King Ranch Apt. 343,Miami,FL,32273,Classic,54.13,6,2613.97
CMP-100454,Brandon,Mills,17752 Moss Crossroad,Fort Lauderdale,FL,34042,Platinum,452.75,1,3349.3
CMP-100455,Courtney,Peck,183 Daniel Streets Apt. 580,Miami,FL,34190,Classic,98.33,5,3338.88
CMP-100456,Michael,Shannon,5781 Ortega Forges Apt. 163,Hollywood,FL,34182,Gold,287.46,4,6840.23
CMP-100457,Margaret,Johnson,71742 Fitzgerald Trail,West Palm Beach,FL,34697,Classic,60.57,7,2922.61
CMP-100458,Jonathan,Day,446 Erika Spur Apt. 825,West Palm Beach,FL,34576,Classic,13.17,3,218.92
CMP-100459,Madison,Bond,3936 Mitchell Skyway Suite 938,Boca Raton,FL,32342,Multi-Platinum,1218.52,4,28675.89
CMP-100460,Bill,Hahn,789 Clark Squares,Hollywood,FL,32292,Classic,46.3,6,1622.66
CMP-100461,John,Kelly,99046 Jackson Lock,Hollywood,FL,32010,Classic,64.92,3,1547.97
CMP-100462,Rachael,Holloway,747 Amy Passage,Hollywood,FL,33449,Classic,44.14,3,904.61
CMP-100463,Scott,Evans,30472 Robert Inlet,Pembroke Pines,FL,34200,Classic,91.58,3,1946.8
CMP-100464,Jason,Rivera,3233 Martin Vista Apt. 074,Fort Lauderdale,FL,33244,Classic,70.16,0,0.0
CMP-100465,Kathy,Nelson,78152 Jo Loop Apt. 016,Fort Lauderdale,FL,32789,Classic,54.43,1,306.62
CMP-100466,Jennifer,Johnson,381 Hall Motorway,Boca Raton,FL,32156,Classic,75.41,4,2347.73
CMP-100467,Brad,Patrick,6383 Kirk Canyon Suite 989,Pembroke Pines,FL,34262,Classic,89.11,8,5694.69
CMP-100468,Mark,Adams,636 Davis View Apt. 039,Hollywood,FL,33866,Classic,76.22,6,3315.08
CMP-100469,Christine,Williams,00448 Danielle Flats,Hollywood,FL,34646,Platinum,445.07,4,14499.87
CMP-100470,Amy,Nunez,23848 Anthony Lakes Suite 208,West Palm Beach,FL,32095,Classic,29.03,6,1335.69
CMP-100471,Tracey,Mann,418 Lamb Corners,West Palm Beach,FL,34900,Gold,131.28,7,6238.04
CMP-100472,Brandy,Johnson,833 Jennifer Center,Hollywood,FL,34402,Gold,134.77,4,3457.36
CMP-100473,Frank,Richards,171 Obrien Lights Apt. 526,Miami,FL,33403,Gold,138.83,3,3360.29
CMP-100474,Allison,Collins,719 Darius Bridge,Pembroke Pines,FL,34377,Multi-Platinum,1847.32,7,96380.63
CMP-100475,Heidi,Pratt,8699 Valenzuela Field,Pembroke Pines,FL,33249,Gold,264.74,2,3420.48
CMP-100476,Amber,Barron,12684 Jake Plains,Miami,FL,34825,Classic,73.76,4,2334.67
CMP-100477,Christopher,Gibson,90174 Miller Street,Miami,FL,33149,Classic,64.12,7,2984.19
CMP-100478,Heather,Henderson,647 Kim Plaza,Miami,FL,32276,Gold,168.8,3,3073.2
CMP-100479,Michele,Robertson,380 John Harbors,Fort Lauderdale,FL,33342,Classic,55.8,6,2654.51
CMP-100480,Vanessa,Morrow,131 Brian Port,Miami,FL,33408,Classic,45.29,3,836.64
